video_id,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4,action,lemma,lemma_id
2735019707,583,640,480,what does the boy do after talking to the man at the beginning,2,7,TN,play with toy,wave,start hitting drum harder,turn around,pick up pink object,talking,talk,126
11244289523,552,640,360,why did the lady in orange stripes approach the baby and wanted to carry her,0,5,CW,sit next to her,reward the baby,get the baby to wave back,make it tighter,put on keyboard,approach,approach,148
4822859674,861,640,480,why is the girl sitting on the rocking chair moving the controller on her hand at the end of the video,2,4,CW,control her phone,adjust her tricycle,playing game,upset,lull baby to sleep,sitting,sit,78
2495861393,1499,500,283,how do the people prevent their clothes from getting dirty,0,0,CH,wear apron,hats,wear diapers,helmet and vest,wear a bib,wear,wear,5
6516459343,2697,640,360,why  does the man in green hold a shoes in his hand at the start,3,10,CW,patient s shoes,give to man next to him,to wear,to cut it,wear on baby,hold,hold,4
2567843468,572,320,240,why is the girl wearing cap,3,1,CW,avoid hair from getting messy,pose for the camera,copy the lady,it s sunny,looks cool while dancing,wearing,wear,5
7492398760,2697,640,360,what does the lady do after holding the hands of the boy for a while in the middle,2,10,TN,kiss baby,help the baby walk,pick up camera,points to the flower,touches his head,holding,hold,4
7330294814,2298,640,360,why did the late in beige put the pooh bear onto the floor,1,5,CW,tired of holding it,playing with baby,no longer interested,want to throw it away,scared,put,put,160
5549243726,527,640,360,why did the girl jump up and down in front of the baby,4,1,CW,to jump over it,playing with another boy,engage girl,to sit beside her,play with baby,jump,jump,153
7651639778,1963,640,480,why does the man in brown jacket raise his left arm after pointing at the steel pipe,2,2,CW,digging hole,spraying water,to give the cable tie,too heavy,adjust seating position,raise,raise,137
5561024834,947,640,360,why does the boy turn around after reaching the bookshelf,4,1,CW,look for other toys to play,surprise,exploring the christmas stuffs,he is excited,get back on the bed,turn,turn,157
2810112808,2669,320,240,what does the man in red do before placing the card down at the start,3,1,TP,chewing something,run to the plant,behind him,contemplating to put card down,carry weight,placing,place,133
3526597179,807,640,360,what did the lady in white do after the lady in yellow turned to the man,1,8,TN,hit her with cushion,moved,holds onto a plastic box,try to take microphone,play guitar,turned,turn,157
9576671750,825,640,360,why did the person turn the phone the whole time,1,0,CW,photo taking,show sides of phone,spinning the phone,playing with the phone,doing a trick,turn,turn,157
4584426085,2697,360,480,what did the lady do after grabbing the red toy after the middle part of the video,0,2,TN,attract the dog,run,smiles at the baby,lift the club up,moves round,grabbing,grab,86
4968805923,313,640,480,what is the man in white holding behind his back before he moved his arms,2,1,TP,airplane,kites,bat,racket,ball,moved,move,161
8797589693,2699,640,480,what does the blonde lady do after the man in blue stands up at the start,0,5,TN,bites her pen,take step up,stand up,hold boy s hand,point at his basket,stands,stand,158
5173770364,2388,640,360,what does the baby do after removing her hand from the leg at the start,4,4,TN,plays with the baby,bounce the baby,clip the cord,touch the leg,put at foot instead,removing,remove,129
4272084125,732,640,480,how is the lady trying to open the bottle,0,8,CH,twisting the cap,turn bottle upside down,hit bottle,hold a cup,bite the cap,twisting,twist,6
7531285946,1170,640,360,why did the lady looked down as she climbed down the ladder,0,7,CW,careful of her steps,play with dog,pick up toy,waiting for her turn,man called her,looked,look,28
8064178441,2229,640,1138,why does the baby touch the toy in front of it,4,2,CW,part of performance,restless,not able to sit properly,teething,play with it,touch,touch,154
3445431963,1276,640,480,where did the diver put her hand after waving to the camera,0,5,TN,arm,head,face,leg,shorts,waving,wave,53
6443512089,2437,640,360,how does the child control the toy,2,1,CH,touch the toys,put in trolley and push,turning using hands,holds it,support,turning,turn,157
8575881495,2000,640,360,how does the girl play with the toy in the middle of the video,1,9,CH,throw into air,move it with her hands,turns it round and round,use her head,by reading book,move,move,161
4765717907,1180,640,480,why did the boy run towards the ball after he was put down on the ground near the end,0,9,CW,to catch ball,to look at camera,unwanted food for the rabbit,come out of the slides quickly,practicing,run,run,155
3383804222,999,640,480,what does the older panda do after looking up for a while in the middle,4,4,TN,stand at the side,go to woman in blue,splashing water,put trunk into mouth,hug baby panda,looking,look,28
3145698830,1763,640,480,why did the man point towards the stuffed toy after the middle,1,5,CW,moving the baby forward,point the place for baby to sit,suggest to move it away,help the baby fix the toy,stabilise toy,point,point,147
4798585428,2697,640,480,why did the man in red touch the yellow shirt man s hand after the yellow shirt man placed his arm on him,0,5,CW,signal him to put down paper,hear him talk,wake him up,to help,make vibrato,placed,place,133
4882414082,1350,640,480,why is the feeding chair attached to the table,1,2,CW,for food,baby can not reach the table,playing,waiting for food,celebration,attached,attach,83
3372023610,1017,640,480,what did the lady in black do after the man in grey sang into the microphone,2,12,TN,smiling,leaning against high table,take microphone back,walk past him,looks at her while singing,sang,sing,99
5173770364,2388,640,360,what does the baby do after putting one hand on the adult s foot at the start,3,0,TN,moves her hand,push two blocks closer,bite sock some more,tap it,kiss them,putting,put,160
8513603944,919,640,480,why do the children wear helmets,2,3,CW,climbing the cliff,rugby players,skiing,perform play work,ride bicycle,wear,wear,5
8531675050,1620,640,360,why does the lady in black and white crouch into the red tent after pointing to the crowd,0,2,CW,to demonstrate something,to sleep,block wind,observe the children,ensure dog follows her,pointing,point,147
8797589693,2699,640,480,why is the man at the front of the room moving his arm,4,4,CW,stretching,showing affection,cheer for performance,play guitar,gesturing while talking,moving,move,161
5623068492,2375,640,480,why does the man with white hair wear gloves,1,0,CW,taking photos,boxing,aiming to throw,game controller,to keep his hair tidy,wear,wear,5
11566980553,1721,640,480,how does the woman respond after the boy gives her the present,1,7,TN,smile,puts present aside and ignore him,write something down,cry,walk back to the man,gives,give,45
4123211145,2697,640,480,why are the girls moving their body in the video,0,8,CW,dancing,cycling,make space for car,swimming,singing,moving,move,161
5926256714,863,640,360,how does the man help the boy to walk,3,3,CH,kiss baby,put baby s chair,point and push him away,hold the baby,hold onto chair,hold,hold,4
2679328607,1047,320,240,how does he boy pass the toy back to the girl,3,8,CH,copy his facial expression,throw it,playing with her hair,drop on her lap,hugs the baby,drop,drop,119
8211075660,1621,480,360,what does the man with the phone do after appearing at the side while the man in black was talking,4,0,TN,moves towards the window,ride away,serious,run past,stands still on the left,appearing,appear,55
4636208292,2580,640,480,what does the man in beard do after putting down the drink bottle in the middle,4,5,TN,roll over,pose to catch,drinks the cup,start playing the instruments,picks up the glass of beer,putting,put,160
7114553643,1974,640,480,what did the lady do after she pointed upwards near the end of the video,4,7,TN,lie down,walk away from the table,shake her head,pick up toy,moved her hand down slowly,pointed,point,147
4087654898,330,640,480,why is the girl holding the water hose,2,5,CW,playing with water,get bird to drink water,to fill the bucket,release crab into sea,boy can not control hose itself,holding,hold,4
2712662377,1048,640,480,why did the other turtle move away near the end,1,1,CW,to get to somewhere,not step on the leaf,flush,come back to eat,dangerous to cut near people,move,move,161
4219909195,1003,640,480,what did the girl do after the man pat the pillow,0,4,TN,sit down,jumping,get up,bite it,look into the toilet bowl,pat,pat,109
3708066257,477,640,480,what does the woman do after stretching her arms away from the man near the beginning,2,7,TN,crawl away and stand up,walk away,comes back towards the man,touch her own face,put her hands up,stretching,stretch,92
6618792571,2518,640,480,what did the girl do after she sat on the floor in the middle of the video,2,6,TN,carry baby up,lift up spoon,crawls,try standing again,turned behind,sat,sit,78
4483447009,775,640,480,why did the duck move its head when it walked,0,0,CW,looking around,helps them swim,follow the other duck,food to fall off,look where to go,move,move,161
8464056582,1340,640,360,what does the dog do after looking at the hallway for a while at the end,1,7,TN,put something on the floor,walk around,went under sofa,sniff the bag and the wire,tried to play with the cat,looking,look,28
5237219621,2680,640,360,what did the woman in black near the tv do after the woman in black spectacles spoke near the end,2,6,TN,smile,play around the tv set,start gesturing and speaking,move head,dance,spoke,speak,126
3345608051,2250,640,480,how does one of the dog keep the other one pinned to the ground in the middle,4,7,CH,push it,shake dog s paw,jump up,kick the snow,bite its neck,bite,bite,114
